都道府県,国籍,人口_2025,地域番号,地域,都道府県番号
富山県,韓国,794.0,01,アジア,16
富山県,（朝鮮）,77.0,01,アジア,16
富山県,カンボジア,287.0,01,アジア,16
富山県,キプロス,0.0,01,アジア,16
富山県,クウェート,0.0,01,アジア,16
富山県,サウジアラビア,1.0,01,アジア,16
富山県,シリア,8.0,01,アジア,16
富山県,シンガポール,5.0,01,アジア,16
富山県,スリランカ,86.0,01,アジア,16
富山県,タイ,247.0,01,アジア,16
富山県,台湾,187.0,01,アジア,16
富山県,中国,4336.0,01,アジア,16
富山県,トルコ,12.0,01,アジア,16
富山県,ネパール,505.0,01,アジア,16
富山県,バーレーン,0.0,01,アジア,16
富山県,パキスタン,867.0,01,アジア,16
富山県,パレスチナ,6.0,01,アジア,16
富山県,バングラデシュ,183.0,01,アジア,16
富山県,東ティモール,1.0,01,アジア,16
富山県,フィリピン,2983.0,01,アジア,16
富山県,ブータン,0.0,01,アジア,16
富山県,ブルネイ,1.0,01,アジア,16
富山県,ベトナム,5946.0,01,アジア,16
富山県,マレーシア,83.0,01,アジア,16
富山県,ミャンマー,905.0,01,アジア,16
富山県,モルディブ,0.0,01,アジア,16
富山県,モンゴル,173.0,01,アジア,16
富山県,ヨルダン,2.0,01,アジア,16
富山県,ラオス,55.0,01,アジア,16
富山県,レバノン,0.0,01,アジア,16
富山県,アイスランド,0.0,02,ヨーロッパ,16
富山県,アイルランド,3.0,02,ヨーロッパ,16
富山県,アゼルバイジャン,0.0,02,ヨーロッパ,16
富山県,アルバニア,0.0,02,ヨーロッパ,16
富山県,アルメニア,0.0,02,ヨーロッパ,16
富山県,アンドラ,0.0,02,ヨーロッパ,16
富山県,イタリア,7.0,02,ヨーロッパ,16
富山県,ウクライナ,36.0,02,ヨーロッパ,16
富山県,ウズベキスタン,41.0,02,ヨーロッパ,16
富山県,英国,48.0,02,ヨーロッパ,16
富山県,エストニア,1.0,02,ヨーロッパ,16
富山県,オーストリア,1.0,02,ヨーロッパ,16
富山県,オランダ,7.0,02,ヨーロッパ,16
富山県,カザフスタン,6.0,02,ヨーロッパ,16
富山県,北マケドニア,0.0,02,ヨーロッパ,16
富山県,ギリシャ,0.0,02,ヨーロッパ,16
富山県,キルギス,12.0,02,ヨーロッパ,16
富山県,クロアチア,0.0,02,ヨーロッパ,16
富山県,コソボ共和国,0.0,02,ヨーロッパ,16
富山県,サンマリノ,0.0,02,ヨーロッパ,16
富山県,ジョージア,3.0,02,ヨーロッパ,16
富山県,スイス,3.0,02,ヨーロッパ,16
富山県,スウェーデン,1.0,02,ヨーロッパ,16
富山県,スペイン,5.0,02,ヨーロッパ,16
富山県,スロバキア,2.0,02,ヨーロッパ,16
富山県,スロベニア,0.0,02,ヨーロッパ,16
富山県,セルビア,2.0,02,ヨーロッパ,16
富山県,セルビア・モンテネグロ,0.0,02,ヨーロッパ,16
富山県,タジキスタン,17.0,02,ヨーロッパ,16
富山県,チェコ,6.0,02,ヨーロッパ,16
富山県,デンマーク,1.0,02,ヨーロッパ,16
富山県,ドイツ,11.0,02,ヨーロッパ,16
富山県,トルクメニスタン,0.0,02,ヨーロッパ,16
富山県,ノルウェー,2.0,02,ヨーロッパ,16
富山県,ハンガリー,2.0,02,ヨーロッパ,16
富山県,フィンランド,3.0,02,ヨーロッパ,16
富山県,フランス,24.0,02,ヨーロッパ,16
富山県,ブルガリア,3.0,02,ヨーロッパ,16
富山県,ベラルーシ,2.0,02,ヨーロッパ,16
富山県,ベルギー,2.0,02,ヨーロッパ,16
富山県,ポーランド,2.0,02,ヨーロッパ,16
富山県,ボスニア・ヘルツェゴビナ,0.0,02,ヨーロッパ,16
富山県,ポルトガル,2.0,02,ヨーロッパ,16
富山県,マルタ,0.0,02,ヨーロッパ,16
富山県,モナコ,0.0,02,ヨーロッパ,16
富山県,モルドバ,8.0,02,ヨーロッパ,16
富山県,モンテネグロ,0.0,02,ヨーロッパ,16
富山県,ラトビア,1.0,02,ヨーロッパ,16
富山県,リトアニア,0.0,02,ヨーロッパ,16
富山県,リヒテンシュタイン,0.0,02,ヨーロッパ,16
富山県,ルーマニア,30.0,02,ヨーロッパ,16
富山県,ルクセンブルク,0.0,02,ヨーロッパ,16
富山県,ロシア,725.0,02,ヨーロッパ,16
富山県,アルジェリア,0.0,03,アフリカ,16
富山県,アンゴラ,1.0,03,アフリカ,16
富山県,ウガンダ,0.0,03,アフリカ,16
富山県,エジプト,16.0,03,アフリカ,16
富山県,エスワティニ,0.0,03,アフリカ,16
富山県,エチオピア,0.0,03,アフリカ,16
富山県,エリトリア,0.0,03,アフリカ,16
富山県,ガーナ,3.0,03,アフリカ,16
富山県,カーボベルデ,0.0,03,アフリカ,16
富山県,ガボン,1.0,03,アフリカ,16
富山県,カメルーン,11.0,03,アフリカ,16
富山県,ガンビア,0.0,03,アフリカ,16
富山県,ギニア,1.0,03,アフリカ,16
富山県,ギニアビサウ,0.0,03,アフリカ,16
富山県,ケニア,3.0,03,アフリカ,16
富山県,コートジボワール,0.0,03,アフリカ,16
富山県,コモロ,0.0,03,アフリカ,16
富山県,コンゴ共和国,0.0,03,アフリカ,16
富山県,コンゴ民主共和国,3.0,03,アフリカ,16
富山県,サントメ・プリンシペ,0.0,03,アフリカ,16
富山県,ザンビア,3.0,03,アフリカ,16
富山県,シエラレオネ,0.0,03,アフリカ,16
富山県,ジブチ,0.0,03,アフリカ,16
富山県,ジンバブエ,1.0,03,アフリカ,16
富山県,スーダン,0.0,03,アフリカ,16
富山県,セーシェル,0.0,03,アフリカ,16
富山県,赤道ギニア,0.0,03,アフリカ,16
富山県,セネガル,0.0,03,アフリカ,16
富山県,ソマリア,0.0,03,アフリカ,16
富山県,タンザニア,5.0,03,アフリカ,16
富山県,チャド,0.0,03,アフリカ,16
富山県,中央アフリカ,0.0,03,アフリカ,16
富山県,チュニジア,1.0,03,アフリカ,16
富山県,トーゴ,1.0,03,アフリカ,16
富山県,ナイジェリア,5.0,03,アフリカ,16
富山県,ナミビア,0.0,03,アフリカ,16
富山県,ニジェール,0.0,03,アフリカ,16
富山県,ブルキナファソ,0.0,03,アフリカ,16
富山県,ブルンジ,0.0,03,アフリカ,16
富山県,ベナン,2.0,03,アフリカ,16
富山県,ボツワナ,0.0,03,アフリカ,16
富山県,マダガスカル,0.0,03,アフリカ,16
富山県,マラウイ,0.0,03,アフリカ,16
富山県,マリ,0.0,03,アフリカ,16
富山県,南アフリカ共和国,5.0,03,アフリカ,16
富山県,南スーダン共和国,0.0,03,アフリカ,16
富山県,モーリシャス,0.0,03,アフリカ,16
富山県,モーリタニア,0.0,03,アフリカ,16
富山県,モザンビーク,2.0,03,アフリカ,16
富山県,モロッコ,1.0,03,アフリカ,16
富山県,リビア,1.0,03,アフリカ,16
富山県,リベリア,0.0,03,アフリカ,16
富山県,ルワンダ,0.0,03,アフリカ,16
富山県,レソト,0.0,03,アフリカ,16
富山県,アンティグア・バーブーダ,0.0,04,北米,16
富山県,エルサルバドル,0.0,04,北米,16
富山県,カナダ,34.0,04,北米,16
富山県,キューバ,0.0,04,北米,16
富山県,グアテマラ,0.0,04,北米,16
富山県,グレナダ,0.0,04,北米,16
富山県,コスタリカ,1.0,04,北米,16
富山県,ジャマイカ,11.0,04,北米,16
富山県,セントクリストファー・ネービス,0.0,04,北米,16
富山県,セントビンセント,0.0,04,北米,16
富山県,セントルシア,0.0,04,北米,16
富山県,ドミニカ,0.0,04,北米,16
富山県,ドミニカ共和国,2.0,04,北米,16
富山県,トリニダード・トバゴ,2.0,04,北米,16
富山県,ニカラグア,1.0,04,北米,16
富山県,ハイチ,1.0,04,北米,16
富山県,パナマ,0.0,04,北米,16
富山県,バハマ,1.0,04,北米,16
富山県,バルバドス,0.0,04,北米,16
富山県,米国,261.0,04,北米,16
富山県,ベリーズ,0.0,04,北米,16
富山県,ホンジュラス,0.0,04,北米,16
富山県,メキシコ,10.0,04,北米,16
富山県,アルゼンチン,6.0,05,南米,16
富山県,ウルグアイ,1.0,05,南米,16
富山県,エクアドル,1.0,05,南米,16
富山県,ガイアナ,0.0,05,南米,16
富山県,コロンビア,2.0,05,南米,16
富山県,スリナム,0.0,05,南米,16
富山県,チリ,3.0,05,南米,16
富山県,パラグアイ,126.0,05,南米,16
富山県,ブラジル,2686.0,05,南米,16
富山県,ベネズエラ,0.0,05,南米,16
富山県,ペルー,60.0,05,南米,16
富山県,ボリビア,41.0,05,南米,16
富山県,オーストラリア,24.0,06,オセアニア,16
富山県,キリバス,0.0,06,オセアニア,16
富山県,サモア,1.0,06,オセアニア,16
富山県,ソロモン,0.0,06,オセアニア,16
富山県,ツバル,0.0,06,オセアニア,16
富山県,トンガ,0.0,06,オセアニア,16
富山県,ナウル,0.0,06,オセアニア,16
富山県,ニュージーランド,6.0,06,オセアニア,16
富山県,バヌアツ,0.0,06,オセアニア,16
富山県,パプアニューギニア,1.0,06,オセアニア,16
富山県,パラオ,0.0,06,オセアニア,16
富山県,フィジー,1.0,06,オセアニア,16
富山県,マーシャル,0.0,06,オセアニア,16
富山県,ミクロネシア,0.0,06,オセアニア,16
富山県,無国籍,0.0,07,無国籍,16
石川県,アフガニスタン,12.0,01,アジア,17
石川県,アラブ首長国連邦,0.0,01,アジア,17
石川県,イエメン,0.0,01,アジア,17
石川県,イスラエル,5.0,01,アジア,17
石川県,イラク,0.0,01,アジア,17
石川県,イラン,5.0,01,アジア,17
石川県,インド,215.0,01,アジア,17
石川県,インドネシア,2410.0,01,アジア,17
石川県,オマーン,0.0,01,アジア,17
石川県,カタール,0.0,01,アジア,17
石川県,韓国,1167.0,01,アジア,17
石川県,（朝鮮）,143.0,01,アジア,17
石川県,カンボジア,186.0,01,アジア,17
石川県,キプロス,0.0,01,アジア,17
石川県,クウェート,0.0,01,アジア,17
石川県,サウジアラビア,0.0,01,アジア,17
石川県,シリア,8.0,01,アジア,17
石川県,シンガポール,7.0,01,アジア,17
石川県,スリランカ,146.0,01,アジア,17
石川県,タイ,403.0,01,アジア,17
石川県,台湾,228.0,01,アジア,17
石川県,中国,3913.0,01,アジア,17
石川県,トルコ,19.0,01,アジア,17
石川県,ネパール,841.0,01,アジア,17
石川県,バーレーン,0.0,01,アジア,17
石川県,パキスタン,64.0,01,アジア,17
石川県,パレスチナ,1.0,01,アジア,17
石川県,バングラデシュ,291.0,01,アジア,17
石川県,東ティモール,0.0,01,アジア,17
石川県,フィリピン,1721.0,01,アジア,17
石川県,ブータン,0.0,01,アジア,17
石川県,ブルネイ,2.0,01,アジア,17
石川県,ベトナム,5867.0,01,アジア,17
石川県,マレーシア,48.0,01,アジア,17
石川県,ミャンマー,1487.0,01,アジア,17
石川県,モルディブ,0.0,01,アジア,17
石川県,モンゴル,120.0,01,アジア,17
石川県,ヨルダン,2.0,01,アジア,17
石川県,ラオス,13.0,01,アジア,17
石川県,レバノン,0.0,01,アジア,17
石川県,アイスランド,0.0,02,ヨーロッパ,17
石川県,アイルランド,11.0,02,ヨーロッパ,17
石川県,アゼルバイジャン,0.0,02,ヨーロッパ,17
石川県,アルバニア,0.0,02,ヨーロッパ,17
石川県,アルメニア,0.0,02,ヨーロッパ,17
石川県,アンドラ,0.0,02,ヨーロッパ,17
石川県,イタリア,27.0,02,ヨーロッパ,17
石川県,ウクライナ,18.0,02,ヨーロッパ,17
石川県,ウズベキスタン,12.0,02,ヨーロッパ,17
石川県,英国,96.0,02,ヨーロッパ,17
石川県,エストニア,0.0,02,ヨーロッパ,17
石川県,オーストリア,4.0,02,ヨーロッパ,17
石川県,オランダ,18.0,02,ヨーロッパ,17
石川県,カザフスタン,0.0,02,ヨーロッパ,17
石川県,北マケドニア,1.0,02,ヨーロッパ,17
石川県,ギリシャ,1.0,02,ヨーロッパ,17
石川県,キルギス,1.0,02,ヨーロッパ,17
石川県,クロアチア,0.0,02,ヨーロッパ,17
石川県,コソボ共和国,0.0,02,ヨーロッパ,17
石川県,サンマリノ,0.0,02,ヨーロッパ,17
石川県,ジョージア,0.0,02,ヨーロッパ,17
石川県,スイス,1.0,02,ヨーロッパ,17
石川県,スウェーデン,4.0,02,ヨーロッパ,17
石川県,スペイン,17.0,02,ヨーロッパ,17
石川県,スロバキア,7.0,02,ヨーロッパ,17
石川県,スロベニア,0.0,02,ヨーロッパ,17
石川県,セルビア,1.0,02,ヨーロッパ,17
石川県,セルビア・モンテネグロ,0.0,02,ヨーロッパ,17
石川県,タジキスタン,0.0,02,ヨーロッパ,17
石川県,チェコ,7.0,02,ヨーロッパ,17
石川県,デンマーク,20.0,02,ヨーロッパ,17
石川県,ドイツ,44.0,02,ヨーロッパ,17
石川県,トルクメニスタン,0.0,02,ヨーロッパ,17
石川県,ノルウェー,3.0,02,ヨーロッパ,17
石川県,ハンガリー,6.0,02,ヨーロッパ,17
石川県,フィンランド,2.0,02,ヨーロッパ,17
石川県,フランス,63.0,02,ヨーロッパ,17
石川県,ブルガリア,5.0,02,ヨーロッパ,17
石川県,ベラルーシ,1.0,02,ヨーロッパ,17
石川県,ベルギー,12.0,02,ヨーロッパ,17
石川県,ポーランド,10.0,02,ヨーロッパ,17
石川県,ボスニア・ヘルツェゴビナ,1.0,02,ヨーロッパ,17
石川県,ポルトガル,6.0,02,ヨーロッパ,17
石川県,マルタ,0.0,02,ヨーロッパ,17
石川県,モナコ,0.0,02,ヨーロッパ,17
石川県,モルドバ,1.0,02,ヨーロッパ,17
石川県,モンテネグロ,0.0,02,ヨーロッパ,17
石川県,ラトビア,1.0,02,ヨーロッパ,17
石川県,リトアニア,3.0,02,ヨーロッパ,17
石川県,リヒテンシュタイン,0.0,02,ヨーロッパ,17
石川県,ルーマニア,20.0,02,ヨーロッパ,17
石川県,ルクセンブルク,0.0,02,ヨーロッパ,17
石川県,ロシア,84.0,02,ヨーロッパ,17
石川県,アルジェリア,2.0,03,アフリカ,17
石川県,アンゴラ,1.0,03,アフリカ,17
石川県,ウガンダ,2.0,03,アフリカ,17
石川県,エジプト,28.0,03,アフリカ,17
石川県,エスワティニ,0.0,03,アフリカ,17
石川県,エチオピア,1.0,03,アフリカ,17
石川県,エリトリア,7.0,03,アフリカ,17
石川県,ガーナ,1.0,03,アフリカ,17
石川県,カーボベルデ,0.0,03,アフリカ,17
石川県,ガボン,0.0,03,アフリカ,17
石川県,カメルーン,1.0,03,アフリカ,17
石川県,ガンビア,1.0,03,アフリカ,17
石川県,ギニア,0.0,03,アフリカ,17
石川県,ギニアビサウ,2.0,03,アフリカ,17
石川県,ケニア,3.0,03,アフリカ,17
石川県,コートジボワール,0.0,03,アフリカ,17
石川県,コモロ,0.0,03,アフリカ,17
石川県,コンゴ共和国,0.0,03,アフリカ,17
石川県,コンゴ民主共和国,10.0,03,アフリカ,17
石川県,サントメ・プリンシペ,0.0,03,アフリカ,17
石川県,ザンビア,2.0,03,アフリカ,17
石川県,シエラレオネ,0.0,03,アフリカ,17
石川県,ジブチ,0.0,03,アフリカ,17
石川県,ジンバブエ,4.0,03,アフリカ,17
石川県,スーダン,0.0,03,アフリカ,17
石川県,セーシェル,0.0,03,アフリカ,17
石川県,赤道ギニア,0.0,03,アフリカ,17
石川県,セネガル,1.0,03,アフリカ,17
石川県,ソマリア,0.0,03,アフリカ,17
石川県,タンザニア,1.0,03,アフリカ,17
石川県,チャド,0.0,03,アフリカ,17
石川県,中央アフリカ,0.0,03,アフリカ,17
石川県,チュニジア,3.0,03,アフリカ,17
石川県,トーゴ,0.0,03,アフリカ,17
石川県,ナイジェリア,20.0,03,アフリカ,17
石川県,ナミビア,1.0,03,アフリカ,17
石川県,ニジェール,0.0,03,アフリカ,17
石川県,ブルキナファソ,0.0,03,アフリカ,17
石川県,ブルンジ,0.0,03,アフリカ,17
石川県,ベナン,1.0,03,アフリカ,17
石川県,ボツワナ,0.0,03,アフリカ,17
石川県,マダガスカル,3.0,03,アフリカ,17
石川県,マラウイ,1.0,03,アフリカ,17
石川県,マリ,1.0,03,アフリカ,17
石川県,南アフリカ共和国,7.0,03,アフリカ,17
石川県,南スーダン共和国,1.0,03,アフリカ,17
石川県,モーリシャス,0.0,03,アフリカ,17
石川県,モーリタニア,2.0,03,アフリカ,17
石川県,モザンビーク,0.0,03,アフリカ,17
石川県,モロッコ,6.0,03,アフリカ,17
石川県,リビア,0.0,03,アフリカ,17
石川県,リベリア,0.0,03,アフリカ,17
石川県,ルワンダ,0.0,03,アフリカ,17
石川県,レソト,0.0,03,アフリカ,17
石川県,アンティグア・バーブーダ,0.0,04,北米,17
石川県,エルサルバドル,2.0,04,北米,17
石川県,カナダ,52.0,04,北米,17
石川県,キューバ,2.0,04,北米,17
石川県,グアテマラ,3.0,04,北米,17
石川県,グレナダ,0.0,04,北米,17
石川県,コスタリカ,0.0,04,北米,17
石川県,ジャマイカ,6.0,04,北米,17
石川県,セントクリストファー・ネービス,0.0,04,北米,17
石川県,セントビンセント,0.0,04,北米,17
石川県,セントルシア,0.0,04,北米,17
石川県,ドミニカ,0.0,04,北米,17
石川県,ドミニカ共和国,2.0,04,北米,17
石川県,トリニダード・トバゴ,2.0,04,北米,17
石川県,ニカラグア,2.0,04,北米,17
石川県,ハイチ,0.0,04,北米,17
石川県,パナマ,1.0,04,北米,17
石川県,バハマ,0.0,04,北米,17
石川県,バルバドス,0.0,04,北米,17
石川県,米国,341.0,04,北米,17
石川県,ベリーズ,0.0,04,北米,17
石川県,ホンジュラス,1.0,04,北米,17
石川県,メキシコ,6.0,04,北米,17
石川県,アルゼンチン,4.0,05,南米,17
石川県,ウルグアイ,3.0,05,南米,17
石川県,エクアドル,1.0,05,南米,17
石川県,ガイアナ,1.0,05,南米,17
石川県,コロンビア,4.0,05,南米,17
石川県,スリナム,0.0,05,南米,17
石川県,チリ,2.0,05,南米,17
石川県,パラグアイ,13.0,05,南米,17
石川県,ブラジル,1715.0,05,南米,17
